id_venta,fecha,id_cliente,id_producto,id_agente,zona,cantidad,precio_unitario,descuento_pct,monto_total,tipo_pago,estado
VT012209,2023-10-31,CL0210,PR024,AG006,Centro,1,47181.4,0.0,47181.4,Transferencia,Completada
VT012210,2023-07-27,CL0259,PR012,AG008,NOA,3,186200.76,0.0,558602.29,Cheque,Completada
VT012211,2024-05-03,CL0363,PR019,AG001,AMBA,2,4460.3,0.0,8920.6,Efectivo,Completada
VT012212,2024-02-09,CL0327,PR014,AG001,AMBA,1,75611.52,0.0,75611.52,Cheque,Completada
VT012213,2024-12-27,CL0428,PR025,AG005,Centro,1,27851.13,0.0,27851.13,Tarjeta de crédito,Completada
VT012214,2024-12-24,CL0093,PR030,AG010,NEA,3,4377.68,0.0,13133.05,Efectivo,Completada
VT012215,2024-05-17,CL0330,PR024,AG002,AMBA,2,45786.81,0.0,91573.63,Transferencia,Anulada
VT012216,2023-12-20,CL0069,PR003,AG011,Patagonia,1,188706.25,0.0,188706.25,Transferencia,Completada
VT012217,2024-01-24,CL0239,PR018,AG007,Centro,3,2667.4,0.0,8002.19,Transferencia,Completada
VT012218,2024-06-20,CL0263,PR026,AG003,AMBA,3,23054.48,0.0,69163.45,Transferencia,Completada
VT012219,2023-04-10,CL0017,PR019,AG005,Centro,10,3908.72,0.1,39087.21,Tarjeta de crédito,Completada
VT012220,2023-10-13,CL0043,PR030,AG014,Cuyo,10,4097.96,0.1,40979.56,Transferencia,Completada
VT012221,2023-03-16,CL0422,PR002,AG002,AMBA,1,287208.05,0.0,287208.05,Tarjeta de crédito,Completada
VT012222,2023-03-15,CL0145,PR011,AG005,Centro,1,118753.67,0.0,118753.67,Transferencia,Completada
VT012223,2023-06-26,CL0175,PR008,AG007,Centro,1,151448.37,0.0,151448.37,Transferencia,Completada
VT012224,2024-01-19,CL0321,PR026,AG001,AMBA,5,21208.57,0.05,106042.86,Cheque,Completada
VT012225,2024-09-05,CL0110,PR019,AG001,AMBA,2,4593.06,0.0,9186.12,Efectivo,Completada
VT012226,2024-01-19,CL0096,PR005,AG001,AMBA,1,26178.35,0.0,26178.35,Efectivo,Completada
VT012227,2023-10-19,CL0207,PR010,AG003,AMBA,1,17264.42,0.0,17264.42,Tarjeta de crédito,Completada
VT012228,2023-03-23,CL0039,PR019,AG001,AMBA,3,4534.64,0.0,13603.93,Cheque,Completada
VT012229,2024-03-15,CL0460,PR030,AG010,NEA,1,4279.89,0.0,4279.89,Efectivo,Completada
VT012230,2023-08-31,CL0470,PR016,AG015,AMBA,20,7145.59,0.15,142911.72,Transferencia,Completada
VT012231,2024-05-02,CL0221,PR006,AG001,AMBA,1,12057.27,0.0,12057.27,Cheque,Completada
VT012232,2024-12-20,CL0105,PR018,AG004,AMBA,1,2663.61,0.0,2663.61,Cheque,Completada
VT012233,2023-04-18,CL0235,PR012,AG001,AMBA,1,185445.46,0.0,185445.46,Transferencia,Completada
VT012234,2023-07-10,CL0057,PR020,AG001,AMBA,2,6002.07,0.0,12004.15,Transferencia,Completada
VT012235,2024-01-09,CL0198,PR018,AG003,AMBA,2,2812.55,0.0,5625.1,Transferencia,Completada
VT012236,2024-12-17,CL0045,PR024,AG004,AMBA,1,44553.26,0.0,44553.26,Tarjeta de crédito,Completada
VT012237,2024-08-27,CL0354,PR029,AG013,Cuyo,3,3553.68,0.0,10661.05,Efectivo,Completada
VT012238,2024-11-14,CL0139,PR008,AG004,AMBA,2,147291.14,0.0,294582.27,Transferencia,Completada
VT012239,2023-10-18,CL0259,PR027,AG005,Centro,3,8801.05,0.0,26403.15,Cheque,Completada
VT012240,2024-12-27,CL0009,PR030,AG002,AMBA,2,4715.8,0.0,9431.6,Tarjeta de crédito,Completada
VT012241,2023-04-11,CL0263,PR016,AG001,AMBA,5,7966.89,0.05,39834.43,Tarjeta de crédito,Completada
VT012242,2023-02-24,CL0003,PR004,AG012,Patagonia,1,92200.81,0.0,92200.81,Cheque,Completada
VT012243,2024-10-22,CL0464,PR027,AG001,AMBA,2,8573.98,0.0,17147.96,Efectivo,Completada
VT012244,2024-11-28,CL0253,PR025,AG014,Cuyo,1,26664.85,0.0,26664.85,Transferencia,Completada
VT012245,2023-03-30,CL0057,PR008,AG001,AMBA,3,146032.95,0.0,438098.85,Tarjeta de crédito,Completada
VT012246,2023-04-19,CL0172,PR017,AG006,Centro,10,2912.37,0.1,29123.72,Tarjeta de crédito,Completada
VT012247,2023-02-03,CL0030,PR020,AG015,AMBA,3,6139.31,0.0,18417.92,Transferencia,Completada
VT012248,2023-04-12,CL0266,PR006,AG001,AMBA,1,12307.29,0.0,12307.29,Transferencia,Completada
VT012249,2023-07-06,CL0066,PR026,AG004,AMBA,10,19364.85,0.1,193648.53,Tarjeta de crédito,Completada
VT012250,2024-12-18,CL0237,PR024,AG009,NOA,1,43213.57,0.0,43213.57,Transferencia,Completada
VT012251,2024-06-10,CL0156,PR029,AG001,AMBA,10,3246.99,0.1,32469.92,Cheque,Completada
VT012252,2024-09-02,CL0381,PR020,AG008,NOA,3,5926.63,0.0,17779.89,Transferencia,Completada
VT012253,2024-08-30,CL0242,PR020,AG001,AMBA,3,5952.21,0.0,17856.62,Transferencia,Completada
VT012254,2024-03-04,CL0425,PR021,AG002,AMBA,1,173623.37,0.0,173623.37,Transferencia,Completada
VT012255,2024-09-16,CL0471,PR010,AG002,AMBA,1,18472.38,0.0,18472.38,Transferencia,Completada
VT012256,2024-04-18,CL0483,PR026,AG013,Cuyo,2,21979.96,0.0,43959.91,Transferencia,Completada
VT012257,2023-10-05,CL0128,PR023,AG002,AMBA,1,118579.68,0.0,118579.68,Cheque,Completada
VT012258,2024-03-25,CL0384,PR028,AG001,AMBA,1,11844.34,0.0,11844.34,Transferencia,Completada
VT012259,2024-03-01,CL0215,PR026,AG006,Centro,3,22732.25,0.0,68196.75,Tarjeta de crédito,Anulada
VT012260,2024-10-02,CL0209,PR022,AG003,AMBA,1,239713.61,0.0,239713.61,Tarjeta de crédito,Completada
VT012261,2024-12-24,CL0436,PR006,AG004,AMBA,2,11850.76,0.0,23701.53,Transferencia,Completada
VT012262,2023-12-04,CL0078,PR029,AG001,AMBA,10,3294.6,0.1,32945.96,Cheque,Completada
VT012263,2024-08-21,CL0239,PR016,AG009,NOA,10,7440.88,0.1,74408.84,Transferencia,Completada
VT012264,2023-04-07,CL0300,PR030,AG006,Centro,2,4632.36,0.0,9264.71,Tarjeta de crédito,Completada
VT012265,2024-08-30,CL0041,PR016,AG003,AMBA,3,8328.13,0.0,24984.39,Transferencia,Completada
VT012266,2023-11-10,CL0434,PR006,AG002,AMBA,1,12092.96,0.0,12092.96,Transferencia,Completada
VT012267,2023-02-10,CL0161,PR028,AG006,Centro,10,10928.44,0.1,109284.41,Transferencia,Completada
VT012268,2023-11-07,CL0329,PR027,AG009,NOA,5,8274.41,0.05,41372.03,Tarjeta de crédito,Completada
VT012269,2024-04-30,CL0466,PR027,AG003,AMBA,5,8405.63,0.05,42028.16,Transferencia,Completada
VT012270,2023-04-25,CL0360,PR004,AG001,AMBA,1,99604.01,0.0,99604.01,Transferencia,Completada
VT012271,2024-11-27,CL0446,PR028,AG002,AMBA,2,11737.88,0.0,23475.76,Transferencia,Completada
VT012272,2023-03-20,CL0043,PR020,AG008,NOA,3,5858.62,0.0,17575.85,Tarjeta de crédito,Completada
VT012273,2024-11-29,CL0247,PR018,AG015,AMBA,2,2930.71,0.0,5861.41,Tarjeta de crédito,Completada
VT012274,2024-07-08,CL0284,PR029,AG001,AMBA,1,3671.48,0.0,3671.48,Tarjeta de crédito,Completada
VT012275,2023-10-16,CL0345,PR023,AG003,AMBA,1,125502.96,0.0,125502.96,Tarjeta de crédito,Completada
VT012276,2023-11-22,CL0063,PR005,AG001,AMBA,2,25371.0,0.0,50742.0,Transferencia,Completada
VT012277,2024-08-02,CL0329,PR019,AG003,AMBA,3,4721.68,0.0,14165.05,Transferencia,Completada
VT012278,2024-04-23,CL0078,PR022,AG004,AMBA,1,241968.97,0.0,241968.97,Cheque,Completada
VT012279,2024-06-12,CL0042,PR029,AG013,Cuyo,20,2922.5,0.15,58449.96,Transferencia,Completada
VT012280,2023-11-21,CL0235,PR010,AG001,AMBA,1,18390.41,0.0,18390.41,Transferencia,Completada
VT012281,2024-01-22,CL0304,PR027,AG009,NOA,3,8404.82,0.0,25214.46,Transferencia,Completada
VT012282,2024-12-26,CL0478,PR027,AG004,AMBA,5,7713.93,0.05,38569.64,Tarjeta de crédito,Completada
VT012283,2023-07-11,CL0350,PR005,AG010,NEA,1,25008.62,0.0,25008.62,Cheque,Completada
VT012284,2023-12-07,CL0300,PR001,AG005,Centro,1,468001.52,0.0,468001.52,Transferencia,Completada
VT012285,2023-09-18,CL0107,PR020,AG001,AMBA,10,5417.06,0.1,54170.57,Transferencia,Completada
VT012286,2024-08-22,CL0080,PR027,AG014,Cuyo,3,8760.92,0.0,26282.76,Transferencia,Completada
VT012287,2024-08-21,CL0306,PR019,AG001,AMBA,3,4577.06,0.0,13731.17,Tarjeta de crédito,Completada
VT012288,2023-09-18,CL0111,PR027,AG006,Centro,3,8499.68,0.0,25499.05,Transferencia,Completada
VT012289,2023-03-22,CL0354,PR021,AG012,Patagonia,3,171315.14,0.0,513945.42,Tarjeta de crédito,Completada
VT012290,2023-01-12,CL0063,PR023,AG001,AMBA,1,125162.14,0.0,125162.14,Tarjeta de crédito,Completada
VT012291,2023-12-12,CL0172,PR001,AG006,Centro,3,461147.14,0.0,1383441.43,Transferencia,Completada
VT012292,2023-12-04,CL0386,PR004,AG010,NEA,1,96813.04,0.0,96813.04,Cheque,Completada
VT012293,2024-12-26,CL0417,PR026,AG015,AMBA,2,21974.47,0.0,43948.94,Efectivo,Completada
VT012294,2024-01-05,CL0174,PR026,AG008,NOA,3,21040.19,0.0,63120.56,Transferencia,Completada
VT012295,2023-08-17,CL0103,PR019,AG003,AMBA,10,4032.46,0.1,40324.59,Tarjeta de crédito,Completada
VT012296,2024-11-11,CL0478,PR020,AG008,NOA,10,5340.58,0.1,53405.78,Cheque,Completada
VT012297,2024-01-24,CL0380,PR021,AG008,NOA,1,175395.89,0.0,175395.89,Cheque,Completada
VT012298,2024-04-22,CL0404,PR004,AG008,NOA,1,95460.73,0.0,95460.73,Transferencia,Completada
VT012299,2023-04-04,CL0111,PR023,AG011,Patagonia,3,119150.84,0.0,357452.53,Transferencia,Completada
VT012300,2023-11-17,CL0209,PR018,AG001,AMBA,5,2715.21,0.05,13576.06,Cheque,Completada
VT012301,2024-12-06,CL0042,PR020,AG001,AMBA,2,6228.5,0.0,12456.99,Cheque,Completada
VT012302,2024-04-15,CL0062,PR020,AG007,Centro,3,6082.42,0.0,18247.25,Tarjeta de crédito,Completada
VT012303,2023-10-25,CL0110,PR026,AG014,Cuyo,5,20735.74,0.05,103678.71,Transferencia,Completada
VT012304,2024-05-10,CL0154,PR013,AG005,Centro,1,353237.42,0.0,353237.42,Transferencia,Completada
VT012305,2024-11-20,CL0498,PR016,AG014,Cuyo,3,8397.23,0.0,25191.68,Transferencia,Completada
VT012306,2023-09-01,CL0207,PR016,AG013,Cuyo,3,8650.65,0.0,25951.96,Transferencia,Completada
VT012307,2024-02-06,CL0350,PR026,AG012,Patagonia,5,20747.58,0.05,103737.91,Tarjeta de crédito,Completada
VT012308,2024-12-12,CL0453,PR017,AG013,Cuyo,1,3293.35,0.0,3293.35,Tarjeta de crédito,Completada
VT012309,2023-06-07,CL0121,PR007,AG012,Patagonia,1,36052.42,0.0,36052.42,Cheque,Completada
VT012310,2024-07-17,CL0078,PR030,AG010,NEA,2,4684.1,0.0,9368.21,Transferencia,Completada
VT012311,2024-05-02,CL0120,PR018,AG008,NOA,2,2741.13,0.0,5482.27,Tarjeta de crédito,Completada
VT012312,2024-06-18,CL0444,PR004,AG001,AMBA,1,99724.75,0.0,99724.75,Transferencia,Completada
VT012313,2023-10-31,CL0332,PR023,AG001,AMBA,1,124062.05,0.0,124062.05,Transferencia,Completada
VT012314,2023-10-04,CL0224,PR026,AG001,AMBA,1,21422.55,0.0,21422.55,Tarjeta de crédito,Completada
VT012315,2024-06-20,CL0410,PR018,AG001,AMBA,2,2841.61,0.0,5683.22,Transferencia,Completada
VT012316,2023-07-12,CL0118,PR022,AG001,AMBA,1,240717.51,0.0,240717.51,Transferencia,Completada
VT012317,2023-12-07,CL0119,PR007,AG013,Cuyo,1,35568.94,0.0,35568.94,Tarjeta de crédito,Completada
VT012318,2023-06-20,CL0285,PR016,AG007,Centro,1,8413.49,0.0,8413.49,Transferencia,Completada
VT012319,2023-01-10,CL0396,PR006,AG003,AMBA,1,11858.48,0.0,11858.48,Tarjeta de crédito,Completada
VT012320,2024-12-18,CL0128,PR016,AG010,NEA,5,7895.51,0.05,39477.56,Tarjeta de crédito,Completada
VT012321,2023-12-14,CL0106,PR020,AG005,Centro,5,5556.65,0.05,27783.24,Transferencia,Completada
VT012322,2024-12-18,CL0237,PR017,AG001,AMBA,5,3124.23,0.05,15621.14,Transferencia,Completada
VT012323,2023-05-11,CL0072,PR020,AG012,Patagonia,2,5714.27,0.0,11428.55,Transferencia,Completada
VT012324,2024-04-12,CL0374,PR018,AG003,AMBA,1,2797.47,0.0,2797.47,Tarjeta de crédito,Anulada
VT012325,2023-06-29,CL0290,PR013,AG008,NOA,1,344594.6,0.0,344594.6,Efectivo,Completada
VT012326,2024-09-10,CL0256,PR006,AG003,AMBA,1,11593.8,0.0,11593.8,Cheque,Completada
VT012327,2024-09-05,CL0439,PR009,AG005,Centro,1,310508.28,0.0,310508.28,Tarjeta de crédito,Completada
VT012328,2023-04-19,CL0367,PR008,AG010,NEA,3,143229.37,0.0,429688.1,Transferencia,Completada
VT012329,2024-11-21,CL0079,PR025,AG002,AMBA,1,28179.71,0.0,28179.71,Transferencia,Completada
VT012330,2023-06-26,CL0207,PR027,AG015,AMBA,1,8764.34,0.0,8764.34,Tarjeta de crédito,Completada
VT012331,2024-05-01,CL0164,PR026,AG001,AMBA,10,19665.87,0.1,196658.73,Tarjeta de crédito,Completada
VT012332,2024-12-25,CL0401,PR022,AG005,Centro,2,256012.73,0.0,512025.46,Efectivo,Completada
VT012333,2024-11-06,CL0359,PR012,AG013,Cuyo,1,186472.82,0.0,186472.82,Tarjeta de crédito,Completada
VT012334,2024-12-12,CL0236,PR025,AG014,Cuyo,2,27503.6,0.0,55007.19,Transferencia,Completada
VT012335,2023-10-24,CL0412,PR020,AG002,AMBA,5,5926.5,0.05,29632.48,Transferencia,Completada
VT012336,2023-04-12,CL0202,PR002,AG001,AMBA,2,268632.35,0.0,537264.69,Transferencia,Completada
VT012337,2023-06-20,CL0402,PR029,AG008,NOA,1,3668.84,0.0,3668.84,Tarjeta de crédito,Completada
VT012338,2024-02-01,CL0020,PR003,AG001,AMBA,1,182600.04,0.0,182600.04,Transferencia,Completada
VT012339,2024-09-11,CL0072,PR018,AG005,Centro,10,2395.87,0.1,23958.74,Tarjeta de crédito,Completada
VT012340,2023-05-19,CL0377,PR019,AG010,NEA,3,4529.88,0.0,13589.64,Transferencia,Completada
VT012341,2024-06-04,CL0063,PR028,AG006,Centro,1,12149.3,0.0,12149.3,Efectivo,Completada
VT012342,2023-10-11,CL0341,PR029,AG002,AMBA,10,3009.8,0.1,30097.96,Tarjeta de crédito,Anulada
VT012343,2023-10-24,CL0362,PR029,AG005,Centro,10,3300.42,0.1,33004.22,Transferencia,Completada
VT012344,2024-06-05,CL0330,PR020,AG013,Cuyo,10,5419.99,0.1,54199.87,Transferencia,Completada
VT012345,2024-01-03,CL0409,PR024,AG007,Centro,2,46217.86,0.0,92435.73,Cheque,Completada
VT012346,2024-09-25,CL0256,PR004,AG008,NOA,2,94031.48,0.0,188062.96,Tarjeta de crédito,Completada
VT012347,2023-05-24,CL0449,PR018,AG003,AMBA,3,2726.95,0.0,8180.86,Transferencia,Completada
VT012348,2024-09-10,CL0287,PR029,AG002,AMBA,1,3534.03,0.0,3534.03,Transferencia,Completada
VT012349,2023-03-07,CL0254,PR017,AG002,AMBA,2,3200.87,0.0,6401.73,Cheque,Completada
VT012350,2023-06-23,CL0255,PR003,AG005,Centro,3,172136.67,0.0,516410.01,Transferencia,Completada
VT012351,2024-05-31,CL0457,PR008,AG003,AMBA,2,143801.45,0.0,287602.89,Cheque,Completada
VT012352,2024-10-22,CL0120,PR017,AG005,Centro,5,2992.35,0.05,14961.76,Tarjeta de crédito,Completada
VT012353,2023-08-15,CL0348,PR009,AG008,NOA,1,328222.05,0.0,328222.05,Cheque,Completada
VT012354,2023-10-13,CL0119,PR016,AG008,NOA,5,8188.26,0.05,40941.29,Transferencia,Completada
VT012355,2024-03-05,CL0052,PR014,AG002,AMBA,5,67856.2,0.05,339281.01,Transferencia,Completada
VT012356,2023-07-10,CL0477,PR013,AG009,NOA,1,352193.2,0.0,352193.2,Transferencia,Completada
VT012357,2024-09-25,CL0070,PR004,AG007,Centro,1,96610.22,0.0,96610.22,Transferencia,Completada
VT012358,2024-08-28,CL0343,PR028,AG001,AMBA,10,11012.74,0.1,110127.42,Tarjeta de crédito,Completada
VT012359,2023-05-16,CL0209,PR024,AG001,AMBA,1,46070.28,0.0,46070.28,Transferencia,Completada
VT012360,2024-01-01,CL0421,PR021,AG007,Centro,1,182339.9,0.0,182339.9,Tarjeta de crédito,Completada
VT012361,2024-08-29,CL0386,PR020,AG004,AMBA,3,5891.28,0.0,17673.83,Tarjeta de crédito,Completada
VT012362,2023-10-20,CL0078,PR016,AG002,AMBA,3,8759.02,0.0,26277.07,Transferencia,Completada
VT012363,2024-05-16,CL0235,PR027,AG001,AMBA,3,8672.08,0.0,26016.25,Transferencia,Completada
VT012364,2023-02-21,CL0017,PR029,AG002,AMBA,3,3645.65,0.0,10936.96,Cheque,Completada
VT012365,2024-04-29,CL0211,PR001,AG014,Cuyo,1,464396.4,0.0,464396.4,Cheque,Completada
VT012366,2023-05-22,CL0351,PR003,AG008,NOA,2,179355.16,0.0,358710.32,Efectivo,Completada
VT012367,2024-10-07,CL0117,PR024,AG005,Centro,1,44250.36,0.0,44250.36,Tarjeta de crédito,Completada
VT012368,2023-11-01,CL0404,PR009,AG013,Cuyo,1,311976.12,0.0,311976.12,Transferencia,Completada
VT012369,2023-09-08,CL0034,PR029,AG007,Centro,10,3071.22,0.1,30712.23,Tarjeta de crédito,Completada
VT012370,2024-10-14,CL0022,PR023,AG008,NOA,1,124747.9,0.0,124747.9,Cheque,Completada
VT012371,2023-02-21,CL0017,PR016,AG003,AMBA,3,8164.37,0.0,24493.1,Transferencia,Completada
VT012372,2023-11-24,CL0140,PR017,AG006,Centro,2,3265.72,0.0,6531.45,Transferencia,Completada
VT012373,2023-11-09,CL0235,PR024,AG001,AMBA,1,44654.29,0.0,44654.29,Transferencia,Completada
VT012374,2023-09-12,CL0061,PR005,AG004,AMBA,1,24306.26,0.0,24306.26,Tarjeta de crédito,Completada
VT012375,2024-11-20,CL0498,PR028,AG001,AMBA,3,11658.41,0.0,34975.23,Transferencia,Completada
VT012376,2024-08-12,CL0500,PR001,AG002,AMBA,1,451456.65,0.0,451456.65,Transferencia,Completada
VT012377,2023-03-07,CL0259,PR030,AG001,AMBA,5,4332.25,0.05,21661.26,Tarjeta de crédito,Completada
VT012378,2024-07-15,CL0286,PR006,AG004,AMBA,1,12114.64,0.0,12114.64,Tarjeta de crédito,Completada
VT012379,2024-02-26,CL0465,PR026,AG011,Patagonia,3,22252.15,0.0,66756.45,Cheque,Completada
VT012380,2024-11-15,CL0384,PR002,AG003,AMBA,1,291184.54,0.0,291184.54,Cheque,Completada
VT012381,2023-10-04,CL0086,PR017,AG011,Patagonia,3,3339.71,0.0,10019.13,Efectivo,Completada
VT012382,2024-04-03,CL0396,PR022,AG007,Centro,1,247362.87,0.0,247362.87,Transferencia,Completada
VT012383,2024-02-01,CL0116,PR003,AG005,Centro,3,184123.01,0.0,552369.02,Transferencia,Completada
VT012384,2024-01-23,CL0211,PR017,AG002,AMBA,3,3269.92,0.0,9809.77,Cheque,Completada
VT012385,2023-12-27,CL0268,PR012,AG013,Cuyo,1,184658.54,0.0,184658.54,Tarjeta de crédito,Completada
VT012386,2023-07-04,CL0358,PR018,AG001,AMBA,2,2926.25,0.0,5852.49,Cheque,Completada
VT012387,2024-08-14,CL0079,PR018,AG008,NOA,3,2686.01,0.0,8058.04,Tarjeta de crédito,Completada
VT012388,2023-12-25,CL0045,PR027,AG007,Centro,10,7951.68,0.1,79516.84,Efectivo,Completada
VT012389,2024-12-12,CL0435,PR005,AG004,AMBA,2,25324.26,0.0,50648.52,Efectivo,Completada
VT012390,2023-08-22,CL0414,PR003,AG002,AMBA,3,182197.01,0.0,546591.02,Cheque,Completada
VT012391,2024-06-20,CL0262,PR016,AG004,AMBA,5,8051.78,0.05,40258.9,Tarjeta de crédito,Completada
VT012392,2024-12-05,CL0331,PR029,AG012,Patagonia,5,3490.91,0.05,17454.56,Tarjeta de crédito,Completada
VT012393,2024-06-06,CL0360,PR028,AG011,Patagonia,3,12264.13,0.0,36792.38,Transferencia,Completada
VT012394,2024-10-31,CL0239,PR020,AG013,Cuyo,1,6081.06,0.0,6081.06,Tarjeta de crédito,Completada
VT012395,2024-10-04,CL0127,PR029,AG003,AMBA,2,3628.31,0.0,7256.62,Efectivo,Completada
VT012396,2023-11-03,CL0241,PR027,AG004,AMBA,3,8453.37,0.0,25360.12,Tarjeta de crédito,Completada
VT012397,2024-04-23,CL0476,PR010,AG001,AMBA,3,17487.67,0.0,52463.0,Tarjeta de crédito,Completada
VT012398,2023-05-24,CL0421,PR006,AG014,Cuyo,1,12436.51,0.0,12436.51,Cheque,Completada
VT012399,2024-03-04,CL0234,PR012,AG003,AMBA,1,171274.92,0.0,171274.92,Efectivo,Completada
VT012400,2023-07-26,CL0113,PR008,AG004,AMBA,2,151794.48,0.0,303588.96,Tarjeta de crédito,Completada
VT012401,2024-08-06,CL0446,PR021,AG013,Cuyo,1,175974.02,0.0,175974.02,Cheque,Completada
VT012402,2024-02-27,CL0321,PR020,AG005,Centro,5,5781.0,0.05,28904.98,Tarjeta de crédito,Completada
VT012403,2023-12-04,CL0200,PR020,AG006,Centro,5,5744.02,0.05,28720.08,Tarjeta de crédito,Completada
VT012404,2023-08-29,CL0062,PR007,AG002,AMBA,2,36123.73,0.0,72247.46,Tarjeta de crédito,Completada
VT012405,2024-12-31,CL0376,PR027,AG005,Centro,3,8840.82,0.0,26522.45,Cheque,Completada
VT012406,2023-03-14,CL0162,PR017,AG013,Cuyo,3,3091.25,0.0,9273.76,Cheque,Completada
VT012407,2023-02-15,CL0306,PR018,AG006,Centro,2,2865.47,0.0,5730.94,Transferencia,Completada
VT012408,2023-07-14,CL0287,PR030,AG002,AMBA,3,4393.1,0.0,13179.29,Tarjeta de crédito,Completada
VT012409,2024-12-18,CL0351,PR010,AG001,AMBA,1,18508.09,0.0,18508.09,Cheque,Completada
VT012410,2024-12-23,CL0271,PR016,AG003,AMBA,1,8456.76,0.0,8456.76,Cheque,Completada
VT012411,2024-05-31,CL0317,PR024,AG006,Centro,2,46816.33,0.0,93632.66,Transferencia,Completada
VT012412,2024-11-05,CL0046,PR028,AG001,AMBA,1,12187.31,0.0,12187.31,Transferencia,Completada
VT012413,2023-07-11,CL0332,PR005,AG006,Centro,1,25044.35,0.0,25044.35,Transferencia,Completada
VT012414,2024-12-19,CL0097,PR026,AG005,Centro,2,22531.93,0.0,45063.87,Transferencia,Completada
VT012415,2023-05-15,CL0195,PR029,AG010,NEA,3,3407.12,0.0,10221.36,Transferencia,Completada
VT012416,2023-04-10,CL0256,PR017,AG001,AMBA,10,2824.42,0.1,28244.25,Transferencia,Completada
VT012417,2023-04-18,CL0343,PR011,AG009,NOA,1,117744.56,0.0,117744.56,Tarjeta de crédito,Completada
VT012418,2024-04-02,CL0372,PR024,AG005,Centro,1,46247.73,0.0,46247.73,Cheque,Completada
VT012419,2024-09-03,CL0354,PR009,AG003,AMBA,1,326933.38,0.0,326933.38,Transferencia,Completada
VT012420,2023-11-08,CL0054,PR016,AG014,Cuyo,2,8267.36,0.0,16534.72,Tarjeta de crédito,Completada
VT012421,2024-12-20,CL0193,PR029,AG002,AMBA,2,3657.52,0.0,7315.04,Tarjeta de crédito,Completada
VT012422,2023-12-15,CL0141,PR020,AG005,Centro,10,5175.96,0.1,51759.62,Tarjeta de crédito,Completada
VT012423,2023-05-19,CL0198,PR004,AG003,AMBA,1,93540.27,0.0,93540.27,Cheque,Completada
VT012424,2024-01-02,CL0325,PR014,AG005,Centro,1,74517.13,0.0,74517.13,Tarjeta de crédito,Completada
VT012425,2024-06-18,CL0096,PR021,AG006,Centro,2,172788.14,0.0,345576.28,Efectivo,Completada
VT012426,2024-10-08,CL0253,PR018,AG001,AMBA,5,2596.36,0.05,12981.82,Cheque,Completada
VT012427,2023-12-28,CL0445,PR023,AG007,Centro,1,122182.72,0.0,122182.72,Cheque,Completada
VT012428,2024-04-17,CL0366,PR026,AG007,Centro,5,21655.97,0.05,108279.87,Tarjeta de crédito,Completada
VT012429,2023-08-28,CL0363,PR018,AG009,NOA,10,2585.3,0.1,25853.01,Efectivo,Completada
VT012430,2024-05-24,CL0425,PR030,AG001,AMBA,3,4294.88,0.0,12884.65,Transferencia,Completada
VT012431,2024-12-25,CL0199,PR029,AG003,AMBA,10,3181.92,0.1,31819.18,Efectivo,Completada
VT012432,2023-02-21,CL0379,PR003,AG007,Centro,1,175310.74,0.0,175310.74,Transferencia,Completada
VT012433,2024-11-07,CL0038,PR010,AG001,AMBA,1,18890.52,0.0,18890.52,Cheque,Completada
VT012434,2024-03-25,CL0036,PR012,AG007,Centro,1,185392.44,0.0,185392.44,Transferencia,Completada
VT012435,2023-08-15,CL0167,PR007,AG001,AMBA,1,34957.06,0.0,34957.06,Tarjeta de crédito,Completada
VT012436,2024-12-11,CL0098,PR012,AG003,AMBA,1,180230.12,0.0,180230.12,Cheque,Completada
VT012437,2024-01-17,CL0258,PR017,AG011,Patagonia,3,3052.45,0.0,9157.36,Transferencia,Completada
VT012438,2023-10-17,CL0092,PR002,AG009,NOA,1,267756.23,0.0,267756.23,Tarjeta de crédito,Completada
VT012439,2023-06-14,CL0485,PR005,AG007,Centro,1,26200.43,0.0,26200.43,Transferencia,Completada
VT012440,2023-08-08,CL0426,PR004,AG012,Patagonia,1,95148.58,0.0,95148.58,Tarjeta de crédito,Completada
VT012441,2024-10-08,CL0490,PR002,AG008,NOA,1,270311.23,0.0,270311.23,Tarjeta de crédito,Completada
